movie_id,title,genres,year,tmdb_id,imdb_id,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,body,sentiment_score,weighted_rating
73,"Misérables, Les (1995)",Drama|War,1995,48750,tt0113828,6.6,8,7.5,3807,france world war ii poor illiterate man henri fortin jeanpaul belmondo introduced victor hugo classic novel le misrables begin see parallel book life time chaos world change moved book could read become hero never imagined paris nun boxer lawyer jewish  ClaudeLelouch Jean-PaulBelmondo MichelBoujenah AlessandraMartines SaloméLelouch  drama war,-0.8658,0.12107782568798993
74,Bed of Roses (1996),Drama|Romance,1996,20927,tt0115644,5.1,27,6.1,8296,seed love planted lisa highpowered investment banker receives flower secret admirer fairytale fantasy clash workaholic way soon find sometimes harder seems love conquer gave flower gave chance florist family relationship  MichaelGoldenberg ChristianSlater MaryStuartMasterson PamelaAdlon JoshBrolin  drama romance,0.9501,-1.3393083895695999
75,Big Bully (1996),Comedy|Drama,1996,36929,tt0115676,3.9,16,4.7,5092,writer return hometown face childhood nemesis whose life ultimately ruined bully want relive painful past torturing comedy kid u bully  SteveMiner RickMoranis TomArnold JuliannePhillips CarolKane  comedy drama,-0.9022,-2.292932566955625
76,Screamers (1995),Action|Sci-Fi|Thriller,1995,9102,tt0114367,6.1,154,6.3,26862,sirius 6b year 2078 distant mining planet ravaged decade war scientist created perfect weapon bladewielding selfreplicating race killing device known screamer designed one purpose hunt destroy enemy life form last scream hear man v machine alien planet struggle survival  ChristianDuguay PeterWeller RoyDupuis JenniferRubin AndrewLauer  action sci-fi thriller,-0.9468,-0.36298554580987236
77,Nico Icon (1995),Documentary,1995,124626,tt0113973,7.3,3,7.2,714,look many life christa pffgen otherwise known nico cutie german mdchen first supermodel glamorous diva velvet underground cult item junkie hag many face woman realize bring care enough live  SusanneOfteringer Nico TinaAumont JacksonBrowne JohnCale  documentary,0.8402,0.3463648167959576
78,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller,1995,27526,tt0112744,6.1,74,6.3,13468,daughter died hit run freddy gale waited six year john booth man responsible released prison day release gale visit booth announces kill one week booth u time try make peace entourage even find romance gale whose life spiraling obsession towards booth bring edge sanity end week men find collision course life cross others collide loss daughter hitandrun driving revenge suspense independent film tragedy  SeanPenn JackNicholson DavidMorse AnjelicaHuston RobinWright  action crime drama thriller,-0.9666,-0.3512103876630835
79,"Juror, The (1996)",Drama|Thriller,1996,9623,tt0116731,5.5,91,5.7,18568,gangster bos trial murder mob thug known teacher tell annie laird must talk fellow juror notguilty verdict implying hell kill son oliver fails manages becomes clear mobster might want silence good sends oliver abroad try gather evidence plot setting final showdown defense juror blackmail court case son trial courtroom  BrianGibson DemiMoore AlecBaldwin JosephGordon-Levitt AnneHeche  drama thriller,-0.8885,-1.0554957836627037
80,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,1995,46785,tt0112445,7.5,20,7.7,7369,several people try take advantage little girl innocence hustle money mom gave buy goldfish fish money celebration goldfish  JafarPanahi AidaMohammadkhani MohsenKafili FereshtehSadreOrafaiy AnnaBorkowska  children drama,0.5141,1.0451664737029531
81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,1995,400,tt0114660,6.7,87,6.8,27508,mafia film tarantino style starstudded cast jimmy saint gangster career finally ended yet find self favor wise godfather known man plan protect love honor avenge father son relationship bounty hunter boat way life coffin denver godmother paranoia hitman friendship psychopath revenge murder independent film mafia diner blood gangster violence illegal prostitution extramarital affair  GaryFleder AndyGarcía ChristopherLloyd WilliamForsythe BillNunn  crime drama romance,0.0,0.34372582310027117
82,Antonia's Line (Antonia) (1995),Comedy|Drama,1995,880,tt0112379,7.2,26,7.4,8786,world war ii antonia daughter danielle go back dutch hometown antonias late mother bestowed small farm upon antonia settle join tightlyknit unusual community around include quirky friend crooked finger wouldbe suitor ba eventually antonia granddaughter greatgranddaughter help create strong family empowered woman motion picture celebrates everything love life suicide underdog free love philosophy rape mentally disabled loss mother village life world war ii feminism indian summer family history widow peasant village mathematics freedom right justice single homosexuality mother daughter relationship domestic violence university woman director  MarleenGorris WillekevanAmmelrooy ElsDottermans DoravanderGroen VeerlevanOverloop  comedy drama,0.9274,0.8006819915302785
83,Once Upon a Time... When We Were Colored (1995),Drama|Romance,1995,146599,tt0114039,4.5,2,7.4,535,"film relates story tightly connected afroamerican community informally called colored town inhabitant live depend world racist oppression everywhere told boy called cliff spent childhood despite see life community joy sorrow live others decide leave better life north remaining thing come serious situation one prominent businessman muscled white competitor using racist intimidation response community must make decision whether submit meekly like always finally fight right racial segregation family relationship rural setting african american  TimReid AlFreeman,Jr. PhyliciaRashād PaulaKelly  drama romance",-0.4939,-0.6433458044963091
85,Angels and Insects (1995),Drama|Romance,1995,8447,tt0112365,6.3,17,6.8,4606,victorian england wealthy patriarch sir harald alabaster invite impoverished biologist william adamson home william try continue work distracted alabaster seductive daughter eugenia william eugenia begin torrid romance couple become closer young scientist begin realize dark disturbing thing happening behind closed door alabaster manor elegant seduction erotic deception stunning revelation class society rich woman poor man scientist naturalist insect  PhilipHaas MarkRylance KristinScottThomas PatsyKensit JeremyKemp  drama romance,0.836,-0.10730207480490561
86,White Squall (1996),Action|Adventure|Drama,1996,10534,tt0118158,6.3,86,6.6,23707,teenage boy discover discipline camaraderie illfated sailing voyage sailing trip diary sailing survival coming age teenage boy discipline squall sail ship captain caribbean male bonding seasickness storm sea 1960s  RidleyScott JeffBridges CarolineGoodall JohnSavage ScottWolf  action adventure drama,0.3182,-0.12171031413299517
87,Dunston Checks In (1996),Children|Comedy,1996,17414,tt0116151,5.1,59,5.3,12533,hotel manager robert grant forced bos postpone family vacation hotel critic check trouble critic really villainous jewel thief orangutan assistant named dunston dunston get loose try escape life crime aided robert son havoc hijinks lot laugh abound turn five star hotel three ring circus bos fistfight bully orangutan hotel manager  KenKwapis JasonAlexander FayeDunaway EricLloyd RupertEverett  children comedy,-0.9557,-1.4759615841288205
88,Black Sheep (1996),Comedy,1996,13997,tt0115697,6.0,124,6.2,40094,dignified albert donnelly run governor team move keep slowwitted klutzy younger brother mike eye medium babysit mike campaign assigns sarcastic steve get experience lifetime try take mike town election one every family nitrous oxide candid camera double act political satire crooked politician woman director  PenelopeSpheeris ChrisFarley DavidSpade GrantHeslov TimMatheson  comedy,0.5719,-0.47885416244579126
89,Nick of Time (1995),Action|Thriller,1995,2086,tt0113972,6.1,190,6.3,41621,gene watson public accountant arrives train union station los angeles accompanied 6yearold daughter lynn ordinary look approached pair sinister people named smith jones assassination train station politics los angeles  JohnBadham JohnnyDepp CourtneyChase CharlesS.Dutton ChristopherWalken  action thriller,-0.8126,-0.36514512665283155
92,Mary Reilly (1996),Drama|Horror|Thriller,1996,9095,tt0117002,5.7,77,5.8,14871,housemaid fall love dr jekyll darkly mysterious counterpart mr hyde untold story jekyll hyde servant monster laboratory jekyll hyde housemaid 19th century  StephenFrears JuliaRoberts JohnMalkovich GeorgeCole MichaelGambon  drama horror thriller,0.2263,-0.8138021483383115
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,1995,12158,tt0114825,4.5,113,4.6,23304,maximillian lone survivor race vampire come brooklyn search way live past next full moon ticket survival rita nypd detective know half vampire maximillian whatevers necessary put spell comic tale horror seduction vampire half vampire  WesCraven EddieMurphy AngelaBassett AllenPayne KadeemHardison  comedy horror romance,-0.2263,-2.2480481467527604
94,Beautiful Girls (1996),Comedy|Drama|Romance,1996,9283,tt0115639,6.6,103,7.1,32844,snowy winter small fictional town knight ridge massachusetts group lifelong buddy hang drink struggle connect woman affect decision dream desire good time never seemed good hometown  TedDemme MattDillon NoahEmmerich AnnabethGish LaurenHolly  comedy drama romance,0.9231,0.2300840646781337
95,Broken Arrow (1996),Action|Adventure|Thriller,1996,9208,tt0115759,5.7,459,6.1,97167,rogue stealthfighter pilot vic deakins deliberately drop radar maneuver air force end two stolen nuclear warhead deakinss copilot riley hale military hope getting back traversing deserted canyon utah hale team park ranger terry carmichael put deakins back box prepare go ballistic helicopter river captain underground mexican standoff countdown pilot fistfight canyon major betrayal gunfight train explosion park ranger desert military nuclear device boxing stealth aircraft abandoned mine humvee  JohnWoo JohnTravolta ChristianSlater SamanthaMathis DelroyLindo  action adventure thriller,-0.7783,-0.861017163189349
96,In the Bleak Midwinter (1995),Comedy|Drama,1995,40154,tt0113403,7.5,6,7.2,2577,work actor joe volunteer help try save sister local church community putting christmas production hamlet somewhat advice agent margaretta cast assembles still available even christmas prepared profit sharing basis may get paid anything cannot expect get cream cream although bring problem foible along something bigger start emerge perhaps aptly named village hope drama passion intrigue rehearsal even started play hamlet christmas actor  KennethBranagh RichardBriers JoanCollins MichaelMaloney NicholasFarrell  comedy drama,0.9618,0.6679708333539015
97,"Hate (Haine, La) (1995)",Crime|Drama,1995,406,tt0113247,7.9,695,8.1,166742,aimlessly whiling away day concrete environs deadend suburbia vinz hubert said jew african arab give human face france immigrant population bristling resentment social marginalization slowly simmering reach climactic boiling point la haine mean hate three young friend one last chance paris neonazi skinhead robbery police brutality hiphop gun socially deprived family breakdance arabian boredom revenge suburb violence police officer unemployment capture xenophobia  MathieuKassovitz VincentCassel HubertKoundé SaïdTaghmaoui AbdelAhmedGhili  crime drama,-0.9799,1.8437948027915583
